Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE
dd935a17-7713-e868-dee3-a491a72e1428,1933-05-04,,999-77-9696,S99939666,X81212835X,Mr.,Laverne101,Lamar193,Armstrong51,,,M,white,nonhispanic,M,Lakeville  Massachusetts  US,443692.78,455999.58
24cde74b-2660-7a8d-1711-9c8e89197f88,1950-04-11,,999-90-5482,S99944962,X48796896X,Mrs.,Shu104,Millie392,Hodkiewicz467,,Miller503,M,black,hispanic,F,Brockton  Massachusetts  US,869978.2,333231.38
c0f2a4c9-26bf-43c2-3a52-e9c72b18eefd,1952-01-26,,999-54-2126,S99979746,X6539857X,Mr.,Alfonzo975,,Bergnaum523,,,D,white,nonhispanic,M,Lowell  Massachusetts  US,23707.71,464975.92
560ab0ba-ab88-5315-22ed-974236933b25,2009-11-10,,999-57-8381,,,,Giselle809,Karri995,Crona259,,,,white,nonhispanic,F,Salisbury  Massachusetts  US,60400.06,6194.18
cdb271b2-c51f-7183-b4d3-278bc30fcda8,1966-03-09,,999-40-8819,S99932099,X70099749X,Mr.,Joe656,Rodger755,Ankunding277,,,M,native,nonhispanic,M,Lynn  Massachusetts  US,16798.64,830126.84
2efb42b0-c485-9045-d7f4-782df9f2c6f9,1915-08-09,1989-05-25,999-69-9173,S99984487,X43443989X,Mrs.,Jama227,Emmaline88,Bauch723,,Glover433,M,white,hispanic,F,Palmer  Massachusetts  US,77239.27,893456.94
03fae2cb-d49b-1526-dcb4-11641dc0fa0c,1942-03-31,,999-47-3660,S99975271,X55831239X,Mr.,Royal919,Marcus77,Gleichner915,,,M,white,nonhispanic,M,Randolph  Massachusetts  US,170246.57,324323.97
ceed3d2c-b8ea-efc8-2e1c-0d8c32e84e7e,2021-11-18,,999-66-9218,,,,Aaron697,Timmy68,Macejkovic424,,,,white,nonhispanic,M,Lowell  Massachusetts  US,6546.38,0
10ac273b-c556-4c78-50da-2ce8794c484d,1952-09-30,,999-33-8737,S99940930,X13302772X,Mrs.,Rosario163,Laura391,Tovar84,,Riojas420,M,white,hispanic,F,Caracas  Capital District  VE,287957.2,1337416.87
9cdda544-ed6e-2ebb-70f3-b4c6c961d185,2000-04-18,,999-87-8929,S99998263,X48918227X,Mr.,Ian270,Fletcher87,Lynch190,,,,white,nonhispanic,M,Springfield  Massachusetts  US,27016,70631.65
d8bdf1de-16ab-6dab-a07c-5e264aa39298,1971-04-13,,999-60-4127,S99921142,X55577040X,Mrs.,Johnetta529,Kimberlie352,Langosh790,,Ernser583,M,white,nonhispanic,F,Chelmsford  Massachusetts  US,203332.68,586116.3
f7b43c3d-4b51-95c7-6315-8d23f9a723ed,2009-07-20,,999-50-6774,,,,Zula72,Roselle682,Lakin515,,,,white,nonhispanic,F,Middleborough Center  Massachusetts  US,51696.9,88551.8
979e16da-9206-06d6-d859-5a2adc73cdf6,2016-02-06,,999-32-5633,,,,Slyvia34,Florine959,Howell947,,,,white,nonhispanic,F,Norwood  Massachusetts  US,1477.82,36692.34
3b446adc-82da-5f80-d283-359d55e6bbba,1945-06-21,2011-01-06,999-64-3176,S99994230,X68398221X,Mr.,Eugene421,Amado512,Cassin499,,,M,white,nonhispanic,M,Marseille  Provence-Alpes-Cote d'Azur  FR,11181.72,281721.53
428ebd33-c123-62b2-856c-cda45dacde46,2017-08-03,,999-44-2213,,,,Marcelo725,Porter490,Parisian75,,,,white,nonhispanic,M,Brockton  Massachusetts  US,22827.97,860.15
faf6ea3c-c5d8-5b93-f56a-fbb2388bf1e6,2006-06-05,,999-71-1756,S99922692,,Mr.,Waylon572,Omer483,Schmidt332,,,,white,nonhispanic,M,Boston  Massachusetts  US,42839.87,109889.84
9c6367bd-d068-980b-2ba1-6f8310041e0f,1957-09-09,,999-69-9097,S99932718,X78869833X,Mrs.,Paz9,Chun678,Volkman526,,Kshlerin58,M,white,nonhispanic,F,Bedford  Massachusetts  US,327111.42,471560.74
e1c50f38-d7bb-60ad-1981-c0c2c978cc58,2008-12-09,,999-42-4175,S99966225,,,Mikel238,Arturo47,Dibbert990,,,,white,nonhispanic,M,Boston  Massachusetts  US,41099.24,13383.5
28f5f2c0-baba-0744-8365-81beb88b2995,2017-03-26,,999-96-3010,,,,Nilda678,Angeles319,Durgan499,,,,white,nonhispanic,F,Worcester  Massachusetts  US,1487.73,33932.72
30c1699b-2943-22ae-a7d8-a84d9ce4c414,1928-04-24,,999-97-1174,S99941664,X16684230X,Mrs.,Nita296,Shelia548,Veum823,,Jerde200,M,white,nonhispanic,F,Boston  Massachusetts  US,582809.52,388874.86
374acee1-6202-f6f2-1168-0f527b817304,1915-08-09,1970-05-03,999-74-6815,S99972046,X32291328X,Mrs.,Candie120,Rea30,Braun514,,Mohr916,M,white,hispanic,F,Adams  Massachusetts  US,322272.9,1095980
df469b52-1fa6-f3d4-9c37-85b4b98bef09,1994-08-26,,999-96-4728,S99920187,X66193528X,Mr.,Domingo513,Zack583,Pollich983,,,M,white,nonhispanic,M,Agawam  Massachusetts  US,12933.16,268767.32
58dcc1f7-acdd-e242-35ac-63e7314a02a6,2007-01-08,,999-88-5374,S99933227,,Ms.,Wai719,Corey514,Morissette863,,,,white,nonhispanic,F,Boston  Massachusetts  US,4420.51,114545.34
a1f813fe-032a-4c60-86dc-8150853682c5,1994-02-28,,999-10-9535,S99910897,X6162744X,Mr.,Fausto876,Victor265,Rolfson709,,,S,white,nonhispanic,M,Marblehead  Massachusetts  US,5758.03,71835.45
30635a0d-85d9-96cf-36a5-a93ff058aa2e,1995-07-22,,999-74-6192,S99952957,X6549680X,Ms.,Wanita14,Latrice352,Hauck852,,,S,white,nonhispanic,F,Charlton  Massachusetts  US,136824.26,363545.23
16a94ff4-3b5a-63eb-863e-32388b238be3,2007-12-23,,999-35-3040,S99983606,,,Kenny207,Tuan998,Auer97,,,,white,nonhispanic,M,Ware  Massachusetts  US,78010.06,573843.99
c8deb1fe-87cf-e187-ac4b-3ffa87428b00,1989-08-27,,999-96-5430,S99916311,X58258902X,Ms.,Inocencia535,Reanna349,Erdman779,,,S,white,nonhispanic,F,Stoughton  Massachusetts  US,225750.26,1159003.43
8a742983-bada-f64a-1f75-dfc34f3a60df,1975-04-21,,999-95-3315,S99929401,X52906637X,Mr.,Terrell212,Refugio197,Kerluke267,,,M,asian,nonhispanic,M,Incheon  Incheon  KR,11163.81,705125.19
290e8d01-0737-8096-b003-22c6bf6b0ad5,2012-02-22,,999-25-3748,,,,Marlys304,Yuk263,Kling921,,,,black,nonhispanic,F,Uxbridge  Massachusetts  US,61452.42,0
e8a81481-ecaa-9df6-d532-be809ed3fbcb,2018-07-19,,999-89-1547,,,,Jolynn62,Diane211,Gleason633,,,,white,nonhispanic,F,Quincy  Massachusetts  US,7361.22,5403.05
377e00be-a94f-c7cd-fc67-31b0b1f1a733,1945-06-21,2015-11-24,999-60-9265,S99993215,X34604603X,Mr.,Jed345,Colton403,Lueilwitz711,,,M,white,nonhispanic,M,Nice  Provence-Alpes-Cote d'Azur  FR,12888.45,247091.7
f7ee981c-069f-5a40-162a-bac83bc180c9,1996-06-18,,999-35-6497,S99960310,X52502287X,Mr.,Darron84,Harris789,Hirthe744,,,M,white,nonhispanic,M,Marshfield  Massachusetts  US,77701.82,2051.01
d6266852-148a-f642-fcde-55edc4831b5c,2013-09-24,,999-37-6843,,,,Garry927,Cody889,Blanda868,,,,white,nonhispanic,M,Wilbraham  Massachusetts  US,8640.06,34752.06
84e8f687-7795-74f3-9be9-9c5e2159cd32,1917-01-13,1994-12-29,999-93-4070,S99954899,X54310063X,Mr.,Charlie254,Angel97,Rice937,,,M,white,nonhispanic,M,Kingston  Massachusetts  US,427298.81,412646.37
b7bb7281-8980-2efc-eb7b-9de817aad0e1,1985-12-18,,999-45-4952,S99951613,X28031087X,Mr.,Michal596,Darius626,Predovic534,,,D,white,nonhispanic,M,Boston  Massachusetts  US,64556.97,4675.24
f690e59f-d998-6997-74b8-575e86c122ff,2016-02-06,,999-87-4258,,,,Granville802,,Cruickshank494,,,,white,nonhispanic,M,Brockton  Massachusetts  US,27481.95,0
a0e7cf7f-0b77-325e-247c-476c4420922c,1972-03-16,,999-12-3733,S99934274,X21504024X,Mrs.,Yun266,Anita473,Armstrong51,,Schroeder447,M,white,nonhispanic,F,Boston  Massachusetts  US,689732.17,409248.42
cf403398-d410-a6cb-54e0-1964ff4aad5a,1956-09-30,2007-08-19,999-60-2654,S99941513,X53068079X,Mr.,Newton741,Emmanuel930,Abshire638,,,D,white,nonhispanic,M,Northampton  Massachusetts  US,95545.93,475972.79
5eefb143-a8ad-7905-044d-1d935f607b35,1921-01-10,1974-10-31,999-31-8004,S99949182,X39297052X,Mr.,Lacy523,,Kuhn96,,,M,black,nonhispanic,M,West Springfield  Massachusetts  US,176621.21,0
8350ae15-b1b8-88c4-00eb-358025b3b21c,1976-09-01,,999-13-6467,S99958004,X24885945X,Mr.,Edgar153,Marcus77,Collins926,,,M,white,hispanic,M,Chelsea  Massachusetts  US,187876.73,38742.13
97882ff5-6657-1f4c-a1f7-b644f681d763,1985-11-10,,999-36-6950,S99946313,X49969926X,Mrs.,Jacquelyne425,Martha161,Hansen121,,Schamberger479,D,white,nonhispanic,F,Brockton  Massachusetts  US,205003.56,936473.67
f2dba405-0480-7b33-d98e-4849a02f6488,1992-10-17,,999-94-6160,S99931122,X11429632X,Mr.,Morgan564,,Barton704,,,S,white,nonhispanic,M,Holliston  Massachusetts  US,6539.23,118213.63
0334191c-6bcc-6d77-23bb-07b5f7aea8fc,1966-01-30,,999-93-3245,S99986849,X41005173X,Mr.,Daniel959,Enrique929,Peralta301,,,M,white,hispanic,M,Port-au-Prince  Haiti  HT,122342.19,91801.97
21e38223-1047-ea21-2404-01e5d84a20d7,2004-03-18,,999-29-2946,S99980992,X50652762X,Ms.,Natosha194,Adela471,Bernier607,,,,white,nonhispanic,F,Randolph  Massachusetts  US,4471.76,170294.73
36845567-ddc9-7a58-63a6-4651baf218e4,1959-12-08,2019-02-26,999-33-9088,S99953047,X14838947X,Mrs.,Jeanene972,,Quitzon246,,Walter473,D,white,nonhispanic,F,Lakeville  Massachusetts  US,521109.14,93933.15
29b6e1e3-640e-a875-9649-04aec77974cb,1964-01-19,,999-73-2260,S99917874,X75829188X,Ms.,Janelle257,Debrah72,Kris249,,,S,black,nonhispanic,F,Bridgewater  Massachusetts  US,229924.41,207544.78
b1d8f27e-d37e-6980-2974-ad06f4ab04d9,1978-10-02,2002-08-25,999-96-5065,S99925423,X71313147X,Ms.,Carla633,,Howe413,,,,white,nonhispanic,F,Norwood  Massachusetts  US,137354.68,140361.69
5dddc482-b8bb-c9b5-ccf3-8054aaf9e754,1941-09-13,,999-91-7842,S99931325,X79155213X,Mrs.,Letha284,,Crona259,,Kreiger457,D,black,nonhispanic,F,Hull  Massachusetts  US,1032452,771659.38
ae21c6c2-a6cd-119a-8cd8-25384def5f6d,1995-05-31,,999-71-5978,S99978615,X37767401X,Ms.,Debby656,,Johnston597,,,S,white,nonhispanic,F,Rockport  Massachusetts  US,182140.66,335582.71
6b242b02-d4e0-36e8-c82e-923c1b010bd2,2023-09-11,,999-92-8499,,,,Floyd420,Chi716,Schulist381,,,,black,nonhispanic,M,Rockland  Massachusetts  US,3672.67,3026.65
fb2d6889-483a-1ef9-b580-16962a187bae,1915-08-09,,999-30-9128,S99938851,X47009307X,Mrs.,Kate239,Willa615,Casper496,,Bartoletti50,D,white,hispanic,F,Waltham  Massachusetts  US,441296.92,1952881.32
6b01b4e5-2686-de3b-3f3c-53c21cf38b15,1982-12-14,,999-56-3026,S99950960,X59579516X,Mr.,Joseph689,Jarvis643,Bartoletti50,,,M,white,nonhispanic,M,Westport  Massachusetts  US,111227.07,0
b73ecfc0-b651-92c5-d775-79cf75f7acdd,2017-05-30,,999-33-4050,,,,Laurence43,Winfred745,Koepp521,,,,white,nonhispanic,M,Fall River  Massachusetts  US,14578.48,16059.38
a34cbdd4-0b1e-78e7-8fc6-be0a1484aa5e,1917-01-13,1993-12-09,999-53-3880,S99924365,X8931606X,Mr.,Danny396,,Bergnaum523,,,M,white,nonhispanic,M,Cambridge  Massachusetts  US,361505.37,622808.92
4b049ec0-0307-fbe7-f929-0673a1e48c6f,1974-05-20,,999-63-2560,S99997865,X17584377X,Mrs.,Jadwiga271,Margart214,Wyman904,JD,Kovacek682,M,white,nonhispanic,F,Haverhill  Massachusetts  US,244988.77,406593.81
93e74b50-c086-819e-f343-34cc31eb0915,1993-02-22,,999-18-5112,S99933779,X44096066X,Mrs.,Collene784,Christi444,Rogahn59,,Smitham825,M,white,nonhispanic,F,Boston  Massachusetts  US,94577.68,619869.83
e4c71dce-872d-ff0c-19e0-7a1da62ed8f9,1921-01-10,2018-12-06,999-14-8155,S99936025,X78806074X,Mr.,Julio255,,Hauck852,,,W,black,nonhispanic,M,Plymouth  Massachusetts  US,89266.74,400408.12
633e5e82-1857-7bed-9f92-aaed42123c29,1978-10-02,,999-26-1281,S99914384,X88964457X,Mrs.,Aleshia311,Barabara924,Kshlerin58,,Bauch723,M,white,nonhispanic,F,Cambridge  Massachusetts  US,204677.5,627549.59
657d6404-95c2-a453-5ecd-12962ec24952,1991-01-01,,999-42-7407,S99956786,X25828080X,Mr.,Gayle448,Miles206,Stoltenberg489,,,M,white,nonhispanic,M,Wellesley  Massachusetts  US,164333.55,588036.83
77ae4784-9a01-d1d4-b1ff-bf8232dc0f38,2011-12-21,,999-79-1088,,,,Dakota806,Sheree902,Casper496,,,,white,nonhispanic,F,Wilmington  Massachusetts  US,3511.81,86539.07
29aa4262-4105-1489-f3a1-008a9a97aebc,1959-12-08,,999-16-1763,S99928941,X78362986X,Mrs.,Lilla884,,Stokes453,,Armstrong51,M,white,nonhispanic,F,Groton  Massachusetts  US,579416.9,108770.3
466ea09b-fe37-c8ec-9bce-a903d3354e2c,1973-01-03,,999-74-1105,S99932841,X85991187X,Mrs.,Savanna736,,Upton904,,Kessler503,M,white,nonhispanic,F,Rockland  Massachusetts  US,317962.4,772697.79
a5d5890b-e622-009e-a8ec-b5f2b2dc4e22,1975-07-19,,999-90-1986,S99926748,X12433944X,Mrs.,Yasmine182,Valencia279,Homenick806,,Ward668,M,white,nonhispanic,F,Millbury  Massachusetts  US,101471.07,299013.84
17ffc72f-7631-9f13-95d6-42375a84d875,1956-09-30,,999-14-7578,S99913620,X8876378X,Mr.,Robt687,Shane235,Schmidt332,,,M,white,nonhispanic,M,Waltham  Massachusetts  US,220422.14,840532.05
009daab6-1b93-fa93-baf6-4059fc00c524,1994-06-01,,999-78-2488,S99929376,X40092002X,Mr.,Malcom15,Wilber603,Wisozk929,,,M,white,nonhispanic,M,Boston  Massachusetts  US,6879.64,146108.64
8572ccbd-17e4-1217-b530-063187b1a3bd,1997-03-20,,999-59-6154,S99999536,X38924422X,Mr.,Kevin729,Bert917,Kautzer186,,,S,white,nonhispanic,M,Boston  Massachusetts  US,115461.77,603942.74
f45ede7a-89cb-f271-8de9-e9b1960f0e4d,1994-03-28,,999-38-7017,S99947036,X74723243X,Mr.,Mateo562,Luis923,Puente961,,,M,black,hispanic,M,Bogota  Bogota  CO,64148.44,0
93cc74d6-9e8a-b4bd-9e43-04386607270f,1945-06-21,,999-52-5250,S99925581,X67006733X,Mr.,Rhett759,Rob341,Lang846,,,M,white,nonhispanic,M,Lyon  Auvergne-Rhone-Alpes  FR,51182.14,521320.11
10ac2fd4-ed40-2116-01e1-cbc375a65ffa,1987-08-05,,999-97-7131,S99981217,X15703235X,Mr.,Virgilio529,Joe656,Block661,,,M,white,nonhispanic,M,Warren  Massachusetts  US,6795.71,140564.18
8b44e60c-1581-590a-9075-22c2967c5c2e,1996-05-09,,999-78-1938,S99926746,X14502779X,Mrs.,Bev675,Lois157,Koelpin146,,Steuber698,M,white,hispanic,F,Mashpee  Massachusetts  US,7307.2,380685.96
d022f730-c967-1c96-b685-6439241ba1e7,2000-05-27,,999-99-5093,S99979783,X38238075X,Mr.,Kris249,,Kozey370,,,,asian,nonhispanic,M,Lexington  Massachusetts  US,60575.17,929.42
3c3dc000-ff3b-6d8d-a62a-f24d36c1695f,2008-02-23,,999-53-2241,S99950513,,,Melisa53,,Schinner682,,,,white,nonhispanic,F,Winchester  Massachusetts  US,34516.85,53491.57
e32bfd5c-8bf6-dcb4-7a52-4eb69c4fa756,1984-05-20,,999-31-2885,S99945340,X35971759X,Mr.,Julio255,Fernando603,White193,,,S,white,nonhispanic,M,Reading  Massachusetts  US,12498.69,162126.13
6ec83e58-799f-d3f3-07b0-425bafee90ea,2018-12-30,,999-28-9769,,,,Joaquín233,Juan Carlos348,Espinal146,,,,asian,hispanic,M,Tegucigalpa  Francisco Morazán  HN,14353.12,0
fcd7983d-3a3a-445c-9025-6387efaaa8c4,1975-09-28,,999-66-8364,S99938345,X68733794X,Mr.,Roberto515,Tyson541,Erdman779,,,M,white,nonhispanic,M,Ashland  Massachusetts  US,128845.12,4268.77
9fd401b9-45bb-c91f-1a63-6f77011adfc3,1921-01-10,,999-60-9058,S99927027,X77636517X,Mr.,Long300,Carrol931,Ryan260,,,W,black,nonhispanic,M,Barnstable  Massachusetts  US,237159.81,205390.02
32a0d050-fb0a-21ef-f605-978284beeac3,1989-04-29,,999-53-6875,S99940816,X6454420X,Mrs.,Kathryne752,Sang383,Kassulke119,,Bartoletti50,M,white,nonhispanic,F,Andover  Massachusetts  US,411682.16,44075.31
4a28acf0-c3bd-83b9-e7fd-a751341fbb94,1955-01-06,,999-50-3157,S99980118,X20938911X,Mrs.,Whitney250,,Mohr916,,Halvorson124,W,white,nonhispanic,F,Chicopee  Massachusetts  US,212077.04,400200.94
da73b463-398e-a37b-c2a0-b43395ea64ab,1947-08-28,,999-40-5834,S99918052,X64252999X,Mr.,Manual570,Jamal145,Jerde200,,,D,white,nonhispanic,M,Amherst  Massachusetts  US,352197.52,1028181.45
0a168037-9675-2ccd-a9c5-1c850077936d,1980-05-07,,999-32-2463,S99958243,X64967687X,Mr.,Brett333,,Smitham825,,,M,asian,nonhispanic,M,Pittsfield  Massachusetts  US,130769.08,40919.62
1a045b9b-f847-e5d9-b751-f65e3f422973,1976-08-07,,999-12-2058,S99994615,X50961025X,Mr.,Andrew29,Miles206,Wiza601,,,S,white,nonhispanic,M,Mendon  Massachusetts  US,137198.44,717700.3
4594dc46-bfce-164a-85a5-604f2cee78d0,1987-09-16,,999-71-1992,S99914967,X9284150X,Mrs.,Nakita746,Edie35,Dickinson688,,Feeney44,D,white,nonhispanic,F,Danvers  Massachusetts  US,63087.79,623924.18
2ac79cc3-d912-fd26-bce8-7f1cbc83bf8e,1972-09-11,2018-09-10,999-58-8609,S99953060,X60937401X,Mr.,Owen89,Darius626,Hansen121,,,S,black,nonhispanic,M,Randolph  Massachusetts  US,94976.84,45023.62
26ebcee9-477f-d643-6dd6-c2659b5f507b,1917-01-13,1990-01-05,999-53-4849,S99940093,X39270951X,Mr.,Abdul218,Paul232,Stokes453,,,M,white,nonhispanic,M,Framingham  Massachusetts  US,741867,3368253.86
857ba3f9-9e60-f7bd-4bab-b8a62e0eb9a1,2003-02-20,,999-72-5629,S99957292,X38057466X,Ms.,Cecily421,Ashlie138,Swift555,,,,white,nonhispanic,F,Lexington  Massachusetts  US,130461.76,578858.11
2e8dcec3-d3f8-30bd-b89b-de9b5486fe4e,2021-12-22,,999-87-6061,,,,Doreen575,Rebecka733,Fadel536,,,,white,nonhispanic,F,Bridgewater  Massachusetts  US,5229.44,5661.26
7522bb90-845c-0981-dafe-9a473b08d62f,1987-08-16,,999-62-5992,S99968066,X7496057X,Mr.,Eric487,Valentin929,Streich926,,,M,asian,nonhispanic,M,North Westport  Massachusetts  US,100780.16,0
79e8576a-6d86-d313-026e-a0b998256bb1,1986-04-13,,999-82-3576,S99967336,X32783555X,Mr.,Toney527,Alfonso758,Senger904,,,M,white,nonhispanic,M,Middleborough  Massachusetts  US,138986.42,64239.6
11059d47-3445-4e6f-2faf-ee5dc148c87f,1937-07-16,2024-09-21,999-44-4617,S99941879,X61636869X,Mr.,Warner493,,Carter549,,,M,white,nonhispanic,M,Agawam  Massachusetts  US,158121.77,149083.53
1eeb07e2-12dd-d6d9-853e-ef815b6742b7,1972-09-11,,999-34-7078,S99911670,X81565313X,Mr.,Tyron580,Ulysses632,D'Amore443,,,M,black,nonhispanic,M,Framingham  Massachusetts  US,106012.03,16377.51
f143cabe-c6e3-e845-2353-8e6e897c7d85,1994-12-30,,999-49-5219,S99966904,X71161627X,Mrs.,Catalina187,Caridad510,Zamora648,,Patiño436,M,white,hispanic,F,Santiago de los Caballeros  Santiago  DO,150710.49,308391.1
c88a539e-2286-b9f8-fa15-eb6f2acb2a1d,1960-04-05,,999-46-6955,S99959448,X69066245X,Mrs.,Jennifer579,Lahoma872,Bogan287,,Dietrich576,M,white,nonhispanic,F,Plymouth  Massachusetts  US,320663.22,170778.73
436bb1e3-5592-ba5e-c36f-68cdbf77df0d,2004-08-12,,999-56-4336,S99911298,X71476019X,Mr.,Cedrick207,Grant908,Heller342,,,,white,nonhispanic,M,Wellesley  Massachusetts  US,52448.26,12369.5
4038680b-0eac-86cc-dad6-d0d8f3277875,1972-10-23,,999-77-6554,S99928920,X68008042X,Ms.,Virginia437,María Cristina383,Garrido242,,,S,black,hispanic,F,Panama City  Panama  PA,129270.23,1062830.06
633d4808-bddb-ad75-6c24-55e16be84fed,1973-01-27,,999-96-2826,S99976963,X2341036X,Mr.,Everette494,Sylvester827,Becker968,,,D,white,nonhispanic,M,Easthampton  Massachusetts  US,8931.41,107122.66
23687ba6-4ca9-3b50-a2b7-898fe68f780c,1943-12-08,,999-76-6771,S99979443,X8301502X,Mr.,Felton646,Wilbert25,King743,,,D,white,nonhispanic,M,Lowell  Massachusetts  US,202073.24,212081.5
58a2a9d3-3a53-f359-b169-bfef700a2d87,1917-01-13,1972-03-12,999-49-4475,S99956993,X56909767X,Mr.,Aaron697,Garrett899,Batz141,,,M,white,nonhispanic,M,Southbridge  Massachusetts  US,213946.23,41605.68
d2439d6e-c1f9-9d39-144b-37a3d7bad84b,1947-03-04,,999-93-6627,S99978187,X28543623X,Mr.,Royce974,Valentin929,Spencer878,,,S,white,nonhispanic,M,Boston  Massachusetts  US,391877.05,204630.85
74f35e4a-ba4a-11b6-7792-e07c848c0a5e,1971-10-16,,999-75-8644,S99925685,X80923389X,Mr.,Jeffrey461,Earnest658,Pacocha935,,,M,white,nonhispanic,M,Hanson  Massachusetts  US,113089.35,35400.25
e24f5b22-dd3a-5779-08d3-0585861d16f2,1958-12-08,2024-05-03,999-39-6833,S99972377,X66228906X,Mr.,Glen190,Giuseppe872,Sanford861,,,W,white,nonhispanic,M,Wilbraham  Massachusetts  US,169791.34,218364.29
45ffe005-43e7-1aa9-1697-6f531328da2b,1921-01-20,2001-03-15,999-89-4058,S99979650,X10187130X,Mr.,Son314,Joe656,Kessler503,,,S,white,nonhispanic,M,Boston  Massachusetts  US,281506.14,1742092.13
22c2a546-3f01-6909-fe3c-a1d3ff10c2bd,1973-05-08,,999-45-9411,S99945841,X47586353X,Mr.,Raul814,,Powlowski563,,,D,white,nonhispanic,M,Framingham  Massachusetts  US,112028.14,29390.07
0b1bc5f5-a3e7-c7f5-58b5-5d5b9b135189,2012-11-23,,999-70-2781,,,,Neida631,,Dietrich576,,,,white,nonhispanic,F,Lynn  Massachusetts  US,34429.19,0
2a5ea462-fa32-48b1-547a-74886001f2ba,1968-03-15,,999-27-2698,S99919179,X66325789X,Mr.,Wilmer32,Rusty501,Shields502,,,M,white,nonhispanic,M,Billerica  Massachusetts  US,19430.46,327206.26
fd4c4e40-2a64-c870-7da6-19653a2e3b85,1995-10-20,,999-82-4208,S99968882,X41874012X,Mr.,Elijah719,Florentino8,Blick895,,,M,white,nonhispanic,M,Taunton  Massachusetts  US,8153.22,68537.99
5d90802b-a431-eb3a-9b18-9e38f4070fd5,1972-12-23,,999-51-6879,S99989669,X84563218X,Ms.,Trudy596,Julia241,Schamberger479,,,S,white,nonhispanic,F,Rockport  Massachusetts  US,572909.97,172856.96
be6e6c5b-bf3e-bcd7-e12e-d663c740a68f,1937-07-16,1997-01-03,999-10-1160,S99937327,X59827724X,Mr.,Matthew562,Jose871,Wolff180,,,M,white,nonhispanic,M,Lanesborough  Massachusetts  US,291993.56,0
7606f531-69ff-bff6-860a-772aa9d25c2c,2019-08-02,,999-41-1418,,,,Randal152,Lewis216,Satterfield305,,,,white,nonhispanic,M,Oxford  Massachusetts  US,26300.92,6347.19
cf77f30f-70de-8adc-ffa9-54b0270060a0,2009-03-22,,999-52-5148,S99995555,,,Fernando603,Homero668,Jiménez568,,,,white,hispanic,M,Bogota  Bogota  CO,44421.57,227283.72
958e09ab-7215-115a-9b07-354ceafa8b65,1954-01-18,2012-09-20,999-78-3227,S99949764,X75746918X,Mr.,Jorge203,Douglas31,Brekke496,,,D,white,nonhispanic,M,Merrimac  Massachusetts  US,110650.03,220441.77
296ae340-a959-f68d-4a12-83420b731303,1982-02-27,1999-07-03,999-56-9430,S99910718,,,Sarai636,Amberly552,Weimann465,,,,white,nonhispanic,F,New Bedford  Massachusetts  US,52770.93,47627.79
45d8f364-dc9e-200d-67fe-a8073952c772,2010-06-04,,999-94-2877,,,,Donald774,,Yost751,,,,white,nonhispanic,M,Fall River  Massachusetts  US,64906.74,493773.54
a8a11092-f793-c29a-9388-24701963ecbc,1982-01-30,,999-23-8485,S99984172,X84865241X,Mr.,Alva958,Rory188,Harris789,,,M,white,nonhispanic,M,Billerica  Massachusetts  US,126139.76,607020.65
fb0ab3fc-77e6-cf4b-2830-6e90498b1b87,1986-02-15,,999-32-1532,S99958363,X39244293X,Mrs.,Tony646,Debrah72,Crist667,,Gaylord332,D,white,nonhispanic,F,Amherst Center  Massachusetts  US,327760.84,568595.69
42082515-dbe9-38a0-6cea-de421281d556,1917-01-13,,999-27-4366,S99921365,X65235129X,Mr.,Martin117,Robert854,Wintheiser220,,,M,white,nonhispanic,M,Hull  Massachusetts  US,420985.18,229935.4
be015d83-227f-eead-ceac-f94f764b02d9,2009-07-05,,999-25-5384,,,,Dolly486,,D'Amore443,,,,hawaiian,nonhispanic,F,Mansfield Center  Massachusetts  US,22148.49,25641.92
358edee0-7391-0db0-4dd8-8a6a1969ea8d,2014-08-30,,999-18-3018,,,,Lydia759,Anne636,Rodriguez71,,,,asian,nonhispanic,F,Attleboro  Massachusetts  US,16849.25,14981.05
b053701d-5745-a9de-44d8-87e374ac2413,1982-02-27,,999-15-8289,S99963377,X10810729X,Mrs.,Velvet616,,Kulas532,,Veum823,D,white,nonhispanic,F,Salem  Massachusetts  US,18623.64,145654.87
7f5c9292-c23e-cf15-decd-03ef2cde090a,1921-01-20,1983-01-25,999-20-1147,S99985988,X3219346X,Mr.,Eddy900,Deshawn686,Runte676,,,M,white,nonhispanic,M,Lawrence  Massachusetts  US,277598.7,31596.97
a29319ef-dadd-8a66-e426-523aa26eb816,1943-05-18,1954-07-26,999-94-3805,,,,Daisey627,Cassandra224,Schulist381,,,,white,nonhispanic,F,Danvers  Massachusetts  US,17767.27,0
5be418d4-56c3-3fde-0a30-0c1b73f134a3,1993-09-19,,999-75-6251,S99929355,X12203153X,Mr.,Benjamin360,Willis868,Lesch175,,,M,white,nonhispanic,M,Brockton  Massachusetts  US,10572.75,111071.72
